State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield_calc,StateCrop_Yield,Crop_Yield,State_Yield,Yield_filled,StateCrop_ProdMed,Crop_ProdMed,N,P,K,ph,temperature,rainfall,Fertilizer_avg
Assam,DARRANG,2013,Rabi       ,Rapeseed &Mustard,15490,7946,0.512976114,0.520252751,0.770264534,148.6304681,0.512976114,4602,1175,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Punjab,MOGA,2001,Kharif     ,Rice,151000,579000,3.834437086,3.705337996,1.995013791,345.7545773,3.834437086,441000,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,CHIKMAGALUR,1997,Kharif     ,Groundnut,5010,6189,1.235329341,0.868753623,1.195073612,4.431194149,1.235329341,4372,929.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,PATNA,2007,Whole Year ,Onion,1026,7377,7.19005848,9.153627403,11.85524334,3.509813832,7.19005848,2638,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Telangana,NIZAMABAD,1998,Whole Year ,Sugarcane,22100,1966500,88.98190045,78.63648426,195.0033975,101.2110173,88.98190045,124549,35918,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Chhattisgarh,DHAMTARI,2006,Rabi       ,Horse-gram,14,5,0.357142857,0.321225791,0.453746091,2.179585844,0.357142857,187,300.35,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Haryana,JIND,2008,Rabi       ,Rapeseed &Mustard,5942,9000,1.514641535,1.414748453,0.770264534,7.055328564,1.514641535,9000,1175,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Chhattisgarh,BILASPUR,2001,Kharif     ,Groundnut,2984,3934,1.318364611,1.311915625,1.195073612,2.179585844,1.318364611,542.5,929.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Chhattisgarh,BIJAPUR,2008,Kharif     ,Jowar,649,98,0.151001541,0.918718851,1.048582467,2.179585844,0.151001541,124,2000,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2000,Rabi       ,Urad,31,17,0.548387097,0.541431909,0.493911727,5.28464394,0.548387097,306,366,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,SHIVPURI,2002,Whole Year ,Sweet potato,5,28,5.6,5.77271395,8.848028918,3.063059939,5.6,282,446.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,YADGIR,2011,Kharif     ,Cowpea(Lobia),263,139,0.52851711,0.405638953,0.495117722,4.431194149,0.52851711,100,88,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
West Bengal,HOWRAH,2013,Summer     ,Sesamum,1489,1121,0.752854265,0.711096461,0.459043106,53.3348132,0.752854265,216.5,161.1,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,KHANDWA,2006,Kharif     ,Castor seed,200,47,0.235,0.35619069,0.694474838,3.063059939,0.235,5,54,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
West Bengal,MURSHIDABAD,2007,Kharif     ,Maize,69,138,2,2.751549668,2.632769546,53.3348132,2,1204,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,RAMPUR,2003,Rabi       ,Onion,35,503,14.37142857,14.37844593,11.85524334,5.28464394,14.37142857,1426,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Chhattisgarh,JASHPUR,2001,Kharif     ,Rice,179252,221341,1.234803517,1.431274121,1.995013791,2.179585844,1.234803517,243374,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,LALITPUR,2009,Kharif     ,Dry ginger,593,1781,3.003372681,3.244449405,5.369407339,5.28464394,3.003372681,11,252,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,PALI,2003,Rabi       ,Peas & beans (Pulses),34,34,1,1.706447659,1.266965015,2.841470918,1,104,340,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,SAMASTIPUR,2013,Whole Year ,Sugarcane,5954,339815,57.07339604,44.55096101,195.0033975,3.509813832,57.07339604,16737,35918,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,CHITRADURGA,2010,Rabi       ,Sunflower,2895,1358,0.469084629,0.631726553,0.944233258,4.431194149,0.469084629,1328.5,180,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,MAHARAJGANJ,2001,Kharif     ,Sesamum,81,20,0.24691358,0.169634993,0.459043106,5.28464394,0.24691358,71,161.1,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,SIROHI,2009,Kharif     ,Other Kharif pulses,1598,82,0.051314143,0.328368002,0.501818458,2.841470918,0.051314143,23,200,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,AMBEDKAR NAGAR,1998,Whole Year ,Onion,179,2162,12.07821229,14.37844593,11.85524334,5.28464394,12.07821229,1426,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,SAGAR,2013,Rabi       ,Peas & beans (Pulses),15442,8901,0.576414972,0.487900121,1.266965015,3.063059939,0.576414972,582,340,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,NEEMUCH,2004,Kharif     ,Maize,28857,51068,1.769691929,1.440095752,2.632769546,3.063059939,1.769691929,10105,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,AMBEDKAR NAGAR,1998,Rabi       ,Peas & beans (Pulses),5591,5038,0.901091039,1.229249865,1.266965015,5.28464394,0.901091039,2021,340,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,SHRAVASTI,2014,Kharif     ,Bajra,3,6,2,1.359246282,1.173871632,5.28464394,2,3259.5,1649,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,BIDAR,2012,Rabi       ,Other  Rabi pulses,116,53,0.456896552,0.284407538,0.638675715,4.431194149,0.456896552,81,141.55,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,KANPUR DEHAT,2012,Summer     ,Banana,3,134,44.66666667,41.01810472,27.0647554,5.28464394,44.66666667,381,12176,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,PANNA,2004,Kharif     ,Arhar/Tur,4820,1574,0.326556017,0.658502588,0.797442842,3.063059939,0.326556017,2544,878,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Odisha,DHENKANAL,2002,Kharif     ,Groundnut,5523,4209.3,0.762140141,1.066464224,1.195073612,3.72545989,0.762140141,240.55,929.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Chhattisgarh,BALOD,2013,Kharif     ,Small millets,1251,239,0.191047162,0.270851913,0.65997565,2.179585844,0.191047162,945,211.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,HAILAKANDI,2011,Rabi       ,Sweet potato,45,151,3.355555556,3.727005362,8.848028918,148.6304681,3.355555556,648.5,446.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Odisha,NUAPADA,1999,Kharif     ,Urad,12950,6480,0.5003861,0.281034031,0.493911727,3.72545989,0.5003861,134.45,366,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,GHAZIPUR,2001,Rabi       ,Peas & beans (Pulses),5503,4463,0.811012175,1.229249865,1.266965015,5.28464394,0.811012175,2021,340,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,LALITPUR,2001,Rabi       ,Moong(Green Gram),377,190,0.50397878,0.491587224,0.452434518,5.28464394,0.50397878,43,129.75,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,PRATAPGARH,1999,Kharif     ,Sunflower,6,8,1.333333333,1.581933329,0.944233258,5.28464394,1.333333333,31,180,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,ETAH,1999,Whole Year ,Potato,8020,163223,20.35199501,20.89612272,12.86702455,5.28464394,20.35199501,72455,6437,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,SATARA,2001,Rabi       ,Small millets,200,200,1,0.569033535,0.65997565,4.367612637,1,400,211.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,DARRANG,2006,Kharif     ,Small millets,103,68,0.660194175,0.53513185,0.65997565,148.6304681,0.660194175,37,211.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,DHUBRI,2000,Kharif     ,Castor seed,14,9,0.642857143,0.463078224,0.694474838,148.6304681,0.642857143,8,54,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,VIDISHA,2007,Rabi       ,Peas & beans (Pulses),4024,2101,0.522117296,0.487900121,1.266965015,3.063059939,0.522117296,582,340,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Jammu and Kashmir,SHOPIAN,2008,Rabi       ,Onion,12,28.2,2.35,1.835767837,11.85524334,1.538324447,2.35,43.4,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,BARWANI,2012,Whole Year ,Onion,1116,11706,10.48924731,14.38954435,11.85524334,3.063059939,10.48924731,5746,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,DINDORI,2006,Rabi       ,Khesari,145,69,0.475862069,0.664476785,0.787006317,3.063059939,0.475862069,92,742,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,HARDA,2006,Rabi       ,Rapeseed &Mustard,53,53,1,0.740691043,0.770264534,3.063059939,1,1334,1175,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,INDORE,2003,Whole Year ,Other Vegetables,1331,0,0,0,1.370953236,3.063059939,0,0,0,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,CACHAR,2014,Rabi       ,Wheat,65,79,1.215384615,1.153615452,2.092278562,148.6304681,1.215384615,1663,58988,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,BELLARY,2009,Rabi       ,Sunflower,40331,14103,0.349681387,0.631726553,0.944233258,4.431194149,0.349681387,1328.5,180,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,CHHATARPUR,2012,Rabi       ,Linseed,8266,3516,0.425356884,0.581709315,0.521592271,3.063059939,0.425356884,563.5,146,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,RAICHUR,2010,Rabi       ,Dry chillies,62,168,2.709677419,1.895691917,1.372475632,4.431194149,2.709677419,490,259,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,RAMPUR,1998,Summer     ,Rice,140,258,1.842857143,2.077233843,1.995013791,5.28464394,1.842857143,96080,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,MIRZAPUR,2013,Kharif     ,Jowar,2608,2451,0.939800613,0.984565707,1.048582467,5.28464394,0.939800613,1221,2000,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,KATNI,2004,Kharif     ,Small millets,6244,1449,0.23206278,0.322236972,0.65997565,3.063059939,0.23206278,400,211.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,JABALPUR,2011,Rabi       ,Rapeseed &Mustard,3488,3305,0.947534404,0.740691043,0.770264534,3.063059939,0.947534404,1334,1175,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,PALI,2003,Whole Year ,Guar seed,25746,15166.29093,,0.589073679,0.980180161,2.841470918,0.589073679,5229,95,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,CHIKMAGALUR,2010,Kharif     ,Castor seed,587,491,0.836456559,0.848422029,0.694474838,4.431194149,0.836456559,284,54,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,MIRZAPUR,2003,Kharif     ,Bajra,10476,12794,1.221267659,1.359246282,1.173871632,5.28464394,1.221267659,3259.5,1649,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
West Bengal,DARJEELING,1999,Rabi       ,Urad,65,46,0.707692308,0.653074296,0.493911727,53.3348132,0.707692308,405,366,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,KANPUR DEHAT,2013,Summer     ,Urad,548,389,0.709854015,0.541431909,0.493911727,5.28464394,0.709854015,306,366,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,HATHRAS,2003,Rabi       ,Masoor,572,517,0.903846154,0.814028757,0.701271409,5.28464394,0.903846154,1361,531,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,AMBEDKAR NAGAR,2003,Summer     ,Moong(Green Gram),252,152,0.603174603,0.491587224,0.452434518,5.28464394,0.603174603,43,129.75,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,BELGAUM,2013,Kharif     ,Dry chillies,2747,7359,2.678922461,1.895691917,1.372475632,4.431194149,2.678922461,490,259,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Odisha,BARGARH,2003,Whole Year ,Potato,469,4342.5,9.259061834,9.926599998,12.86702455,3.72545989,9.259061834,1870.25,6437,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,CHIKMAGALUR,1998,Rabi       ,Sunflower,177,49,0.276836158,0.631726553,0.944233258,4.431194149,0.276836158,1328.5,180,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,LUCKNOW,1998,Rabi       ,Sunflower,26,32,1.230769231,1.581933329,0.944233258,5.28464394,1.230769231,31,180,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,NEEMUCH,2012,Whole Year ,Garlic,7727,70187,9.083344118,3.014960324,3.320252292,3.063059939,9.083344118,255,162,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Chhattisgarh,JASHPUR,2005,Kharif     ,Arhar/Tur,3992,1741,0.436122244,0.496234651,0.797442842,2.179585844,0.436122244,754.5,878,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,HANUMANGARH,2002,Rabi       ,Gram,52119,11488,0.220418657,0.833668137,0.830302529,2.841470918,0.220418657,13120.5,1167,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Andhra Pradesh,KURNOOL,2005,Whole Year ,Sunflower,180697,106120,0.587281471,0.850493122,0.944233258,195.1385872,0.587281471,1452,180,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,ALLAHABAD,1999,Whole Year ,Tobacco,2,11,5.5,5.136198281,1.93186594,5.28464394,5.5,149,61,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,KOKRAJHAR,2011,Kharif     ,Maize,925,512,0.553513514,0.959560469,2.632769546,148.6304681,0.553513514,167,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,BHAGALPUR,2006,Kharif     ,Maize,25812,35553,1.377382613,2.723550163,2.632769546,3.509813832,1.377382613,6856.5,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,ARWAL,2005,Whole Year ,Turmeric,11,10,0.909090909,1.065822776,2.755895142,3.509813832,0.909090909,41,125.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,DHARWAD,2004,Rabi       ,Jowar,44291,32994,0.744936895,1.229208938,1.048582467,4.431194149,0.744936895,3961,2000,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Chandigarh,CHANDIGARH,2001,Whole Year ,Onion,25,375,15,18.62820513,11.85524334,7.827886502,15,85,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,RAMANATHAPURAM,2011,Rabi       ,Maize,391,2600,6.649616368,3.867929217,2.632769546,65.28759321,6.649616368,5911,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,DIMA HASAO,2011,Rabi       ,Linseed,4,2,0.5,0.521013759,0.521592271,148.6304681,0.5,107,146,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tripura,SOUTH TRIPURA,2003,Whole Year ,Sugarcane,452,21900,48.45132743,50.44184146,195.0033975,4.740502046,48.45132743,8944,35918,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,KARBI ANGLONG,2000,Kharif     ,Sesamum,2426,1749,0.720939819,0.529245024,0.459043106,148.6304681,0.720939819,172,161.1,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,BALRAMPUR,2004,Whole Year ,Dry chillies,18,17,0.944444444,0.893677011,1.372475632,5.28464394,0.944444444,61,259,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,SHEOHAR,2001,Whole Year ,Coriander,10,6,0.6,0.625431908,0.498316264,3.509813832,0.6,25,36,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,LATUR,2013,Kharif     ,Rice,7600,5100,0.671052632,1.759605498,1.995013791,4.367612637,0.671052632,7300,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,NASHIK,2012,Kharif     ,Maize,168100,496100,2.951219512,8.318274898,2.632769546,4.367612637,2.951219512,1800,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,SEONI,2013,Whole Year ,Coriander,298,129,0.432885906,0.357207343,0.498316264,3.063059939,0.432885906,125.5,36,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,LUCKNOW,2003,Kharif     ,Moong(Green Gram),63,17,0.26984127,0.491587224,0.452434518,5.28464394,0.26984127,43,129.75,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,ARIYALUR,2010,Kharif     ,Sunflower,202,245,1.212871287,1.320484452,0.944233258,65.28759321,1.212871287,237,180,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Chhattisgarh,RAJNANDGAON,2008,Rabi       ,Urad,1108,267,0.240974729,0.289580955,0.493911727,2.179585844,0.240974729,332,366,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,ETAH,2013,Rabi       ,Gram,268,112,0.417910448,0.943826052,0.830302529,5.28464394,0.417910448,1470,1167,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,KANNAUJ,2000,Kharif     ,Groundnut,716,924,1.290502793,0.852379086,1.195073612,5.28464394,1.290502793,262,929.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,RAJSAMAND,2007,Kharif     ,Jowar,5636,11482,2.037260468,0.551073709,1.048582467,2.841470918,2.037260468,2657.5,2000,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,BARMER,2000,Kharif     ,Urad,1,0.372596425,,0.372596425,0.493911727,2.841470918,0.372596425,344,366,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,NARSINGHPUR,2013,Whole Year ,Sweet potato,139,1280,9.208633094,5.77271395,8.848028918,3.063059939,9.208633094,282,446.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,TUMKUR,2005,Kharif     ,Sesamum,422,366,0.867298578,0.495224546,0.459043106,4.431194149,0.867298578,521,161.1,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,BEGUSARAI,2007,Winter     ,Rice,19020,637,0.033491062,1.467558229,1.995013791,3.509813832,0.033491062,21503,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,SHAHDOL,2013,Kharif     ,Jowar,1528,2117,1.385471204,1.232651721,1.048582467,3.063059939,1.385471204,3228,2000,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
